title,description,thumbnail_url,video_url,category,is_hero
Grey's Anatomy: Ehtiros anatomiyasi,Shifokorlarning murakkab operatsiyalari va shaxsiy hayotidagi drama.,https://img.youtube.com/vi/q1pcpgMUF1c/maxresdefault.jpg,https://www.youtube.com/watch?v=q1pcpgMUF1c,Serial,false
The Secret Life of Pets,Uy hayvonlarining egalari yo'qligida qiladigan g'aroyib va yashirin ishlari.,https://img.youtube.com/vi/i-80SGWfEjM/maxresdefault.jpg,https://www.youtube.com/watch?v=i-80SGWfEjM,Multfilm,false
Extraction 2,Tayler Reykning qamoqxonadan butun bir oilani qutqarish bo'yicha xavfli missiyasi.,https://img.youtube.com/vi/Y274jZs5s7s/maxresdefault.jpg,https://www.youtube.com/watch?v=Y274jZs5s7s,Kino,true
Peaky Blinders,Birmingemlik Shelbi oilasining qonun va jinoyat chegarasidagi qudrati.,https://img.youtube.com/vi/oVzVdvGIC7U/maxresdefault.jpg,https://www.youtube.com/watch?v=oVzVdvGIC7U,Serial,false
Minions: The Rise of Gru,Kichik Gruning qanday qilib yovuz xo'jayinga aylangani haqida komediya.,https://img.youtube.com/vi/6DxjJzmYsXo/maxresdefault.jpg,https://www.youtube.com/watch?v=6DxjJzmYsXo,Multfilm,false
The Batman,Betmenning Gothamdagi sirli qotil Riddlerni topish uchun qilgan detektiv tadqiqoti.,https://img.youtube.com/vi/mqqft2E_V4A/maxresdefault.jpg,https://www.youtube.com/watch?v=mqqft2E_V4A,Kino,true
S.W.A.T.,Maxsus topshiriqli politsiya guruhining xavfli jinoyatchilarga qarshi operatsiyalari.,https://img.youtube.com/vi/K-p9E8O_Gis/maxresdefault.jpg,https://www.youtube.com/watch?v=K-p9E8O_Gis,Serial,false
Frozen 2: Muzlagan qalb 2,Elsa va Ananing o'tmish sirlarini bilish uchun sehrli o'rmonga sayohati.,https://img.youtube.com/vi/Zi4LMpUIbe0/maxresdefault.jpg,https://www.youtube.com/watch?v=Zi4LMpUIbe0,Multfilm,false
Jurassic World: Dominion,Dinozavrlar insonlar bilan yonma-yon yashayotgan dunyodagi yangi tartib.,https://img.youtube.com/vi/fb5ELWi-ekk/maxresdefault.jpg,https://www.youtube.com/watch?v=fb5ELWi-ekk,Kino,false
The Flash,O'z onasini qutqarish uchun vaqtni ortga qaytargan Barrining koinotdagi o'zgarishlari.,https://img.youtube.com/vi/hebWYacbdvc/maxresdefault.jpg,https://www.youtube.com/watch?v=hebWYacbdvc,Kino,false
Smallville,Yosh Klark Kentning super kuchlarini kashf etishi va Supermenga aylanish yo'li.,https://img.youtube.com/vi/V75UfGzO73M/maxresdefault.jpg,https://www.youtube.com/watch?v=V75UfGzO73M,Serial,false
Tangled,Minorada asir bo'lgan malika va o'g'ri yigitning qiziqarli sarguzashtlari.,https://img.youtube.com/vi/pyOyBVXDJ9Q/maxresdefault.jpg,https://www.youtube.com/watch?v=pyOyBVXDJ9Q,Multfilm,false
Rush Hour: Tig'iz vaqt,Ikki xil xarakterdagi detektivning xalqaro jinoyatlarni fosh qilishdagi kulgili jangi.,https://img.youtube.com/vi/JMiFsFQclsc/maxresdefault.jpg,https://www.youtube.com/watch?v=JMiFsFQclsc,Kino,false
Cobra Kai,Karatechi bolalar haqidagi hikoyaning davomi: o'tmishdagi raqiblar yana to'qnashadi.,https://img.youtube.com/vi/MLpyi86H68A/maxresdefault.jpg,https://www.youtube.com/watch?v=MLpyi86H68A,Serial,false
Sonic the Hedgehog 2,Ko'k kirpi Sonikning yangi do'stlari bilan dunyoni saqlab qolish sarguzashti.,https://img.youtube.com/vi/G5kzUpWAusI/maxresdefault.jpg,https://www.youtube.com/watch?v=G5kzUpWAusI,Multfilm,false
Aquaman: Lost Kingdom,Artur Karri o'z qirolligini butunlay yo'q bo'lishdan saqlab qolishi kerak.,https://img.youtube.com/vi/UGc5p79Uln0/maxresdefault.jpg,https://www.youtube.com/watch?v=UGc5p79Uln0,Kino,true
Empire,Musiqa sanoatidagi media-magnat oilasining hokimiyat va meros uchun kurashi.,https://img.youtube.com/vi/dBzu_j4z6s8/maxresdefault.jpg,https://www.youtube.com/watch?v=dBzu_j4z6s8,Serial,false
Big Hero 6,Robot Beymaks va yosh Hironing San-Fransokyo shahridagi qahramonliklari.,https://img.youtube.com/vi/z3biFxZIJOQ/maxresdefault.jpg,https://www.youtube.com/watch?v=z3biFxZIJOQ,Multfilm,false
Gladiator,Rimli sarkardaning xiyonatdan so'ng qulga aylanishi va qasos jangi.,https://img.youtube.com/vi/P5ieIbInFpg/maxresdefault.jpg,https://www.youtube.com/watch?v=P5ieIbInFpg,Kino,false
The Witcher: Blood Origin,Birinchi "Vedmak"ning paydo bo'lishi va elflar dunyosidagi urushlar.,https://img.youtube.com/vi/ndl1W4ltcmg/maxresdefault.jpg,https://www.youtube.com/watch?v=ndl1W4ltcmg,Serial,false
Zootopia,Hayvonlar shahrida politsiyachi quyon va ayyor tulkining hamkorligi.,https://img.youtube.com/vi/jWM0ct-OLsM/maxresdefault.jpg,https://www.youtube.com/watch?v=jWM0ct-OLsM,Multfilm,false
Rambo: First Blood,Urush faxriysining adolatsiz politsiyaga qarshi yakkama-yakka jangi.,https://img.youtube.com/vi/IAqLKv639Ww/maxresdefault.jpg,https://www.youtube.com/watch?v=IAqLKv639Ww,Kino,false
The Mentalist,O'tmishdagi firibgarning politsiyaga murakkab jinoyatlarni fosh qilishda yordami.,https://img.youtube.com/vi/S7-6vXInU3A/maxresdefault.jpg,https://www.youtube.com/watch?v=S7-6vXInU3A,Serial,false
Moana,Okean xudosini topib, o'z xalqi yashaydigan orolni qutqargan jasur qiz.,https://img.youtube.com/vi/LKFuXETZUsI/maxresdefault.jpg,https://www.youtube.com/watch?v=LKFuXETZUsI,Multfilm,false
The Chronicles of Narnia,Sehrli shkaf orqali o'tgan bolalarning Narniya olamidagi urushlari.,https://img.youtube.com/vi/pYcGFLgJ8Uo/maxresdefault.jpg,https://www.youtube.com/watch?v=pYcGFLgJ8Uo,Kino,false
The Blacklist,Dunyodagi eng xavfli jinoyatchining FQBga boshqalarni qo'lga olishda yordami.,https://img.youtube.com/vi/X4bF_v87f5k/maxresdefault.jpg,https://www.youtube.com/watch?v=X4bF_v87f5k,Serial,false
Inside Out,Inson miyasidagi hissiyotlar (quvonch, qayg'u, qo'rquv) olami haqida shedevr.,https://img.youtube.com/vi/yRUAzGQ3K68/maxresdefault.jpg,https://www.youtube.com/watch?v=yRUAzGQ3K68,Multfilm,false
The Silence of the Lambs,Qotilni qo'lga olish uchun daho va manyak Gannibal Lekterdan yordam so'ralishi.,https://img.youtube.com/vi/W6Mm8Sbeu6Y/maxresdefault.jpg,https://www.youtube.com/watch?v=W6Mm8Sbeu6Y,Kino,false
Gotham,Yosh detektiv Jim Gordonning Gotham jinoyat olami va yosh Betmen bilan tanishuvi.,https://img.youtube.com/vi/Vp_E_9_I9_U/maxresdefault.jpg,https://www.youtube.com/watch?v=Vp_E_9_I9_U,Serial,false
Up: Tepaga,Uchar sharlar yordamida uyida sayohatga chiqqan qariyaning hikoyasi.,https://img.youtube.com/vi/ORFWdXl_zJ4/maxresdefault.jpg,https://www.youtube.com/watch?v=ORFWdXl_zJ4,Multfilm,false
Leon: The Professional,Kichik qizaloq va shafqatsiz professional killerning g'alati do'stligi.,https://img.youtube.com/vi/DcsirofJrlM/maxresdefault.jpg,https://www.youtube.com/watch?v=DcsirofJrlM,Kino,false
See,Insoniyat ko'rish qobiliyatidan mahrum bo'lgan kelajakdagi hayot uchun kurash.,https://img.youtube.com/vi/7Rg0y7NT1gU/maxresdefault.jpg,https://www.youtube.com/watch?v=7Rg0y7NT1gU,Serial,false
Ratatouille,Oshpaz bo'lishni orzu qilgan va oshxonani boshqargan aqlli kalamush.,https://img.youtube.com/vi/NgsQ8m9H8Lg/maxresdefault.jpg,https://www.youtube.com/watch?v=NgsQ8m9H8Lg,Multfilm,false
Die Hard: Qattiq yong'oq,Binoni egallab olgan terrorchilarga qarshi yakkama-yakka jang qilgan politsiyachi.,https://img.youtube.com/vi/gYWvwkXh570/maxresdefault.jpg,https://www.youtube.com/watch?v=gYWvwkXh570,Kino,false
Homeland,Asirlikdan qaytgan askar aslida terrorchimi yoki qahramon? Detektiv drama.,https://img.youtube.com/vi/KyfeXvWv_pA/maxresdefault.jpg,https://www.youtube.com/watch?v=KyfeXvWv_pA,Serial,false
Coco,Musiqachi bo'lish uchun o'liklar olamiga tushib qolgan Migelning sarguzashti.,https://img.youtube.com/vi/Rvr68u6k5sI/maxresdefault.jpg,https://www.youtube.com/watch?v=Rvr68u6k5sI,Multfilm,false


title,description,thumbnail_url,video_url,category,is_hero
Suyunchi,Anzirat buvi va uning serfarzand oilasi haqidagi unutilmas o'zbek komediyasi.,https://img.youtube.com/vi/UZB123/maxresdefault.jpg,https://www.youtube.com/watch?v=UZB123,Kino,false
To'ylar muborak,Yunusning o'z to'yiga yetib borish yo'lidagi sarguzashtlari va kutilmagan to'siqlar.,https://img.youtube.com/vi/TYL456/maxresdefault.jpg,https://www.youtube.com/watch?v=TYL456,Kino,true
Disco Dancer,Jimmi ismli yigitning ko'cha raqqosligidan yulduzlik darajasigacha bo'lgan yo'li.,https://img.youtube.com/vi/W_o6fK_S3rM/maxresdefault.jpg,https://www.youtube.com/watch?v=W_o6fK_S3rM,Kino,false
Sholay: Qasos va qon,Ikki do'stning qishloqni shafqatsiz qaroqchi Gabbar Singxdan qutqarishi.,https://img.youtube.com/vi/8n3pYf9N2D8/maxresdefault.jpg,https://www.youtube.com/watch?v=8n3pYf9N2D8,Kino,false
The Lion King 2,Simbaning qizi Kiara va Kovu o'rtasidagi sevgi va dushman guruhlar yarashuvi.,https://img.youtube.com/vi/kLIn_e89Y9c/maxresdefault.jpg,https://www.youtube.com/watch?v=kLIn_e89Y9c,Multfilm,false
Osmondagi bolalar,Toshkentlik to'rt do'stning ulg'ayishi, ilk muhabbati va hayotiy qiyinchiliklari.,https://img.youtube.com/vi/OSM789/maxresdefault.jpg,https://www.youtube.com/watch?v=OSM789,Kino,true
Squid Game,Qarzga botgan insonlarning katta pul mukofoti uchun o'lim o'yinidagi ishtiroki.,https://img.youtube.com/vi/oqxAJKy0ii4/maxresdefault.jpg,https://www.youtube.com/watch?v=oqxAJKy0ii4,Serial,false
Ice Age 4: Continental Drift,Muzlik davri qahramonlarining qit'alar ajralishi paytidagi okean sarguzashti.,https://img.youtube.com/vi/7vH1N9/maxresdefault.jpg,https://www.youtube.com/watch?v=7vH1N9,Multfilm,false
3 Idiots: Uch savdoyi,Hindiston ta'lim tizimidagi muammolarni daho va hazil bilan yoritgan film.,https://img.youtube.com/vi/K0eDlFX9GMc/maxresdefault.jpg,https://www.youtube.com/watch?v=K0eDlFX9GMc,Kino,false
Money Heist: Berlin,Professorning eng yaqin do'sti Berlinning Parijdagi eng katta o'g'rilik missiyasi.,https://img.youtube.com/vi/HhD6uP8n0/maxresdefault.jpg,https://www.youtube.com/watch?v=HhD6uP8n0,Serial,true
Bamby,Kichik kiyik bolasi Bambining tabiat qo'ynidagi hayoti va ulg'ayish sirlari.,https://img.youtube.com/vi/nLvX-erU0/maxresdefault.jpg,https://www.youtube.com/watch?v=nLvX-erU0,Multfilm,false
Scarface: Chandiqli yuz,Toni Montananing Mayamidagi narkobaronlik cho'qqisiga chiqishi va fojiasi.,https://img.youtube.com/vi/7pQQHGiZ/maxresdefault.jpg,https://www.youtube.com/watch?v=7pQQHGiZ,Kino,false
Lost: Yo'qolganlar,Kema halokatidan so'ng sirli orolda qolib ketgan insonlarning sarguzashtlari.,https://img.youtube.com/vi/K0h_T_L9/maxresdefault.jpg,https://www.youtube.com/watch?v=K0h_T_L9,Serial,false
Kung Fu Panda 4,Po tinch hayotni tanlamoqchi bo'lganda yangi yovuz Xameleon paydo bo'ladi.,https://img.youtube.com/vi/_inKs4eeHiI/maxresdefault.jpg,https://www.youtube.com/watch?v=_inKs4eeHiI,Multfilm,false
The Godfather 2,Don Korleonening yoshligi va Mayklning oila qudratini saqlash uchun kurashi.,https://img.youtube.com/vi/9O1Iy9od7-A/maxresdefault.jpg,https://www.youtube.com/watch?v=9O1Iy9od7-A,Kino,false
Prison Break,Aybini bo'yniga olgan Mayklning akasini qamoqdan olib qochish bo'yicha daho rejasi.,https://img.youtube.com/vi/AL9zLctDJaU/maxresdefault.jpg,https://www.youtube.com/watch?v=AL9zLctDJaU,Serial,false
Finding Nemo,O'g'lini okean bo'ylab izlayotgan va do'stlar orttirgan Marlinning hikoyasi.,https://img.youtube.com/vi/2zLkasScy7A/maxresdefault.jpg,https://www.youtube.com/watch?v=2zLkasScy7A,Multfilm,false
The Dark Knight,Betmenning tartibsizlik yaratuvchi Joker bilan bo'lgan psixologik jangi.,https://img.youtube.com/vi/EXeTwQWrcwY/maxresdefault.jpg,https://www.youtube.com/watch?v=EXeTwQWrcwY,Kino,false
Breaking Bad,Kimyo o'qituvchisining o'lim oldidan oilasi uchun pul ishlash yo'lidagi o'zgarishi.,https://img.youtube.com/vi/HhesaQAMGi8/maxresdefault.jpg,https://www.youtube.com/watch?v=HhesaQAMGi8,Serial,false
Moana 2,Moananing yangi dengiz sayohati va ajdodlari bilan bog'liq yangi sirlar.,https://img.youtube.com/vi/hOC1-oX9W2E/maxresdefault.jpg,https://www.youtube.com/watch?v=hOC1-oX9W2E,Multfilm,true
Interstellar,Insoniyatni saqlab qolish uchun vaqt va fazo orqali qilingan qahramonlik.,https://img.youtube.com/vi/zSWdZVtXT7E/maxresdefault.jpg,https://www.youtube.com/watch?v=zSWdZVtXT7E,Kino,false
Better Call Saul,Sol Gudmanning jinoiy dunyoda qanday qilib mashhur advokatga aylanishi.,https://img.youtube.com/vi/HN4oydykJTo/maxresdefault.jpg,https://www.youtube.com/watch?v=HN4oydykJTo,Serial,false
Hercules,Zevsning o'g'li Gerkulesning qahramon bo'lish uchun qilgan 12 ta jasorati.,https://img.youtube.com/vi/r-tS-Y-r/maxresdefault.jpg,https://www.youtube.com/watch?v=r-tS-Y-r,Multfilm,false
Avatar: The Way of Water,Pandora sayyorasining suv osti olami va Jeyk Salli oilasining yangi jangi.,https://img.youtube.com/vi/d9MyW72ELq0/maxresdefault.jpg,https://www.youtube.com/watch?v=d9MyW72ELq0,Kino,true
The Big Bang Theory,Daho fiziklar va ularning hayotidagi kulgili hamda ilmiy voqealar.,https://img.youtube.com/vi/WBb3foGQRNo/maxresdefault.jpg,https://www.youtube.com/watch?v=WBb3foGQRNo,Serial,false
Soul,Insonning dunyoga kelishidan oldin o'z qobiliyatlarini qanday tanlashi haqida.,https://img.youtube.com/vi/GsL6wgpX_u4/maxresdefault.jpg,https://www.youtube.com/watch?v=GsL6wgpX_u4,Multfilm,false
Inception,Insonlar tushiga kirib ularning eng maxfiy sirlarini o'g'irlaydigan jamoa.,https://img.youtube.com/vi/YoHD9XEInc0/maxresdefault.jpg,https://www.youtube.com/watch?v=YoHD9XEInc0,Kino,false
Sherlock,Zamonaviy Londonda eng murakkab jinoyatlarni sekundlarda fosh qiluvchi daho.,https://img.youtube.com/vi/vPh39m-Tf_8/maxresdefault.jpg,https://www.youtube.com/watch?v=vPh39m-Tf_8,Serial,false
Hotel Transylvania,Drakula o'z qizi uchun maxluqlar mehmonxonasiga inson kirishidan qo'rqadi.,https://img.youtube.com/vi/q4RK3jY7AVk/maxresdefault.jpg,https://www.youtube.com/watch?v=q4RK3jY7AVk,Multfilm,false
Dune: Part Two,Pol Atreydesning qum sayyorasi ozodligi uchun boshlagan muqaddas urushi.,https://img.youtube.com/vi/Way9Dexny3w/maxresdefault.jpg,https://www.youtube.com/watch?v=Way9Dexny3w,Kino,true
Narcos,Pablo Eskobarning Kolumbiyadagi narko-imperiyasi va uni tutish operatsiyasi.,https://img.youtube.com/vi/xl8zdCY-DX0/maxresdefault.jpg,https://www.youtube.com/watch?v=xl8zdCY-DX0,Serial,false
Cinderella: Zolushka,Yomon o'gay ona va opa-singillar zulmidagi qizning sehrli kechasi.,https://img.youtube.com/vi/20Sce/maxresdefault.jpg,https://www.youtube.com/watch?v=20Sce,Multfilm,false
Gladiator II,Maksimusning merosxo'ri Rimning yangi adolatsizligiga qarshi maydonga tushadi.,https://img.youtube.com/vi/4rgYUipGJNo/maxresdefault.jpg,https://www.youtube.com/watch?v=4rgYUipGJNo,Kino,true
The Handmaid's Tale,Ayollar faqat nasl davom ettirish vositasiga aylangan dahshatli kelajak.,https://img.youtube.com/vi/dVzS_iST6cI/maxresdefault.jpg,https://www.youtube.com/watch?v=dVzS_iST6cI,Serial,false
Up,Qariya Karl va mitti Rassellning uchar uyda Janubiy Amerikaga sayohati.,https://img.youtube.com/vi/ORFWdXl_zJ4/maxresdefault.jpg,https://www.youtube.com/watch?v=ORFWdXl_zJ4,Multfilm,false
The Matrix,Dunyo aslida kompyuter simulyatsiyasi ekanini bilgan Neoning kurashi.,https://img.youtube.com/vi/vKQi3bBA1y8/maxresdefault.jpg,https://www.youtube.com/watch?v=vKQi3bBA1y8,Kino,false
Suits,Nyu-Yorkning eng kuchli yuristlari va daho yordamchining sirlari.,https://img.youtube.com/vi/85z53bAebsI/maxresdefault.jpg,https://www.youtube.com/watch?v=85z53bAebsI,Serial,false
Brave,Shotlandiya malikasi Meridaning o'z taqdirini o'zi hal qilish uchun jasorati.,https://img.youtube.com/vi/TEHWDA_6e6s/maxresdefault.jpg,https://www.youtube.com/watch?v=TEHWDA_6e6s,Multfilm,false
Top Gun: Maverick,Tajribali uchuvchi Maverikning yangi avlodni xavfli missiyaga tayyorlashi.,https://img.youtube.com/vi/giXco2VsdD4/maxresdefault.jpg,https://www.youtube.com/watch?v=giXco2VsdD4,Kino,true
Loki,Vaqt o'zgarishlarini nazorat qiluvchi Loki va uning boshqa olamdagi nusxalari.,https://img.youtube.com/vi/nW948Va_i14/maxresdefault.jpg,https://www.youtube.com/watch?v=nW948Va_i14,Serial,false
Inside Out 2,Raylining ulg'ayishi bilan uning miyasida yangi va kutilmagan hislar paydo bo'ladi.,https://img.youtube.com/vi/L4DrolmDxmw/maxresdefault.jpg,https://www.youtube.com/watch?v=L4DrolmDxmw,Multfilm,true


title,description,thumbnail_url,video_url,category,is_hero
Naruto: Shippuuden,O'z qishlog'ini himoya qilish va Xokage bo'lishni orzu qilgan yosh ninjaning ulkan sarguzashtlari.,https://img.youtube.com/vi/17z9pM-q-vU/maxresdefault.jpg,https://www.youtube.com/watch?v=17z9pM-q-vU,Multfilm,true
Attack on Titan,Insoniyatni devorlar ortida qamab qo'ygan bahaybat titanlarga qarshi dahshatli kurash.,https://img.youtube.com/vi/MGRm4IzK1SQ/maxresdefault.jpg,https://www.youtube.com/watch?v=MGRm4IzK1SQ,Multfilm,false
Avengers: Endgame,Olamning yarmini yo'q qilgan Tanosga qarshi qasoskorlarning so'nggi va eng buyuk jangi.,https://img.youtube.com/vi/Ee_u_mS66_w/maxresdefault.jpg,https://www.youtube.com/watch?v=Ee_u_mS66_w,Kino,true
Jumong: Afsonaviy shahzoda,Koguryo davlatiga asos solgan shahzoda Jumongning hayoti va mardligi haqida.,https://img.youtube.com/vi/X_Y123/maxresdefault.jpg,https://www.youtube.com/watch?v=X_Y123,Serial,false
One Piece,Dengiz qaroqchilari qiroli bo'lish va dunyodagi eng katta xazinani topish yo'lidagi sayohat.,https://img.youtube.com/vi/S8_Y_Y7/maxresdefault.jpg,https://www.youtube.com/watch?v=S8_Y_Y7,Multfilm,false
O'tkan kunlar,Zaynab va Kumush o'rtasida qolgan Otabekning fojiali va go'zal sevgi hikoyasi.,https://img.youtube.com/vi/OTK001/maxresdefault.jpg,https://www.youtube.com/watch?v=OTK001,Kino,true
The Boys,Superqahramonlar aslida yovuz bo'lsa nima bo'ladi? Adolat izlayotgan oddiy insonlar kurashi.,https://img.youtube.com/vi/M1bhOaLv4FU/maxresdefault.jpg,https://www.youtube.com/watch?v=M1bhOaLv4FU,Serial,false
Death Note: O'lim daftari,Ismi yozilgan odamni o'ldirishga qodir daftar daho talaba qo'liga tushib qoladi.,https://img.youtube.com/vi/NlJZ-YgAt-c/maxresdefault.jpg,https://www.youtube.com/watch?v=NlJZ-YgAt-c,Multfilm,false
Spiderman: No Way Home,Multikoinotning ochilishi va barcha o'rgimchak odamlarning bir joyga to'planishi.,https://img.youtube.com/vi/JfVOs4VSpmA/maxresdefault.jpg,https://www.youtube.com/watch?v=JfVOs4VSpmA,Kino,true
Demon Slayer: Kimetsu no Yaiba,O'z singlisini maxluqdan insonga aylantirish uchun kurashayotgan Tanjiro hikoyasi.,https://img.youtube.com/vi/VQGCKyvzIM4/maxresdefault.jpg,https://www.youtube.com/watch?v=VQGCKyvzIM4,Multfilm,false
Sarbast: Legend of the Seeker,Taqdir tomonidan tanlangan qahramonning dunyoni zulmatdan qutqarish yo'lidagi jangi.,https://img.youtube.com/vi/SAB999/maxresdefault.jpg,https://www.youtube.com/watch?v=SAB999,Serial,false
Toy Story,O'yinchoqlarning odamlar yo'qligida yashaydigan sirlarga to'la va hayajonli hayoti.,https://img.youtube.com/vi/v-PjgYDrg70/maxresdefault.jpg,https://www.youtube.com/watch?v=v-PjgYDrg70,Multfilm,false
WandaVision,Vanda va Vizionning simulyatsiya qilingan shaharchadagi g'alati va sehrli hayoti.,https://img.youtube.com/vi/sj9J2eceQVC/maxresdefault.jpg,https://www.youtube.com/watch?v=sj9J2eceQVC,Serial,false
Iron Man,Milliarder Toni Starkning temir libos kiyib, dunyoni himoya qilishga qaror qilishi.,https://img.youtube.com/vi/8hYlB38asGv/maxresdefault.jpg,https://www.youtube.com/watch?v=8hYlB38asGv,Kino,false
Howl's Moving Castle,Sehrlangan qiz va yuruvchi qasr egasi bo'lgan sehrgarning sarguzashtlari.,https://img.youtube.com/vi/iwROgK94weM/maxresdefault.jpg,https://www.youtube.com/watch?v=iwROgK94weM,Multfilm,false
The Mandalorian,Galaktika chekkalarida yolg'iz sayohat qilayotgan jangchi va sirli bolakay haqida.,https://img.youtube.com/vi/aOC8E8z_ifw/maxresdefault.jpg,https://www.youtube.com/watch?v=aOC8E8z_ifw,Serial,true
John Wick: Chapter 4,Dunyodagi eng xavfli qotilning erkinlik uchun butun jinoyat olamiga qarshi urushi.,https://img.youtube.com/vi/qEVUrk636v0/maxresdefault.jpg,https://www.youtube.com/watch?v=qEVUrk636v0,Kino,true
Spirited Away: Arvohlar olami,Sehrli hammomda ishlayotgan qizning o'z ota-onasini qutqarishga urinishi.,https://img.youtube.com/vi/ByXuk9QqQkk/maxresdefault.jpg,https://www.youtube.com/watch?v=ByXuk9QqQkk,Multfilm,false
Vincenzo,Italiyalik mafioz-advokatning Koreyada yovuz korporatsiyani o'z uslubida jazolashi.,https://img.youtube.com/vi/S12-4mXCNjE/maxresdefault.jpg,https://www.youtube.com/watch?v=S12-4mXCNjE,Serial,false
Guardians of the Galaxy,Koinotni saqlab qolish uchun birlashgan g'alati va kulgili qahramonlar jamoasi.,https://img.youtube.com/vi/d96cjJhvlMA/maxresdefault.jpg,https://www.youtube.com/watch?v=d96cjJhvlMA,Kino,false
Fullmetal Alchemist: Brotherhood,Yo'qotilgan tana a'zolarini qaytarish uchun alximiya sirlarini izlayotgan aka-uka.,https://img.youtube.com/vi/B0pD5rT/maxresdefault.jpg,https://www.youtube.com/watch?v=B0pD5rT,Multfilm,false
The Queen's Gambit,Yetim qizning shaxmat bo'yicha dunyoni zabt etishi va o'z muammolari bilan kurashi.,https://img.youtube.com/vi/CDrieqwSdgI/maxresdefault.jpg,https://www.youtube.com/watch?v=CDrieqwSdgI,Serial,false
Black Panther: Wakanda Forever,Vakanda qirolligining yangi qiroli va tashqi xavflarga qarshi birlashishi.,https://img.youtube.com/vi/_Z3QKkl1WyM/maxresdefault.jpg,https://www.youtube.com/watch?v=_Z3QKkl1WyM,Kino,false
Your Name: Sening isming,Tushlarida tanalari almashib qolayotgan ikki yoshning vaqtlararo bog'liqligi.,https://img.youtube.com/vi/s0wTdCQoc2k/maxresdefault.jpg,https://www.youtube.com/watch?v=s0wTdCQoc2k,Multfilm,false
Peaky Blinders,Tommi Shelbi boshchiligidagi jinoiy oilaning hukumat bilan xavfli o'yinlari.,https://img.youtube.com/vi/oVzVdvGIC7U/maxresdefault.jpg,https://www.youtube.com/watch?v=oVzVdvGIC7U,Serial,false
Doctor Strange in the Multiverse of Madness,Doktor Stranjning boshqa olamlardagi xavfli sayohati va Vanda bilan to'qnashuvi.,https://img.youtube.com/vi/aWzlQ2N6ewg/maxresdefault.jpg,https://www.youtube.com/watch?v=aWzlQ2N6ewg,Kino,false
My Neighbor Totoro,Qishloqqa ko'chib o'tgan opa-singillarning o'rmon ruhlari bilan do'stlashishi.,https://img.youtube.com/vi/92a7Hj0z8Tg/maxresdefault.jpg,https://www.youtube.com/watch?v=92a7Hj0z8Tg,Multfilm,false
Money Heist: Korea,Ispaniya xitining koreyscha talqini: birlashgan Koreya bankini egallash rejasi.,https://img.youtube.com/vi/H9N62Z_Uv_8/maxresdefault.jpg,https://www.youtube.com/watch?v=H9N62Z_Uv_8,Serial,false
Batman: The Dark Knight Rises,Betmenning Gotham shahrini Beyndan saqlash uchun so'nggi va eng og'ir jangi.,https://img.youtube.com/vi/g8evyE9TuYk/maxresdefault.jpg,https://www.youtube.com/watch?v=g8evyE9TuYk,Kino,false
A Silent Voice,Eshitish qobiliyati cheklangan qiz va uning o'tmishdagi dushmani o'rtasidagi kechirim.,https://img.youtube.com/vi/nfK6UgLra7g/maxresdefault.jpg,https://www.youtube.com/watch?v=nfK6UgLra7g,Multfilm,false
Wednesday,G'alati qobiliyatlarga ega Uenzdey Addamsning maktabdagi sirli qotilliklarni fosh etishi.,https://img.youtube.com/vi/Di310WS8zLk/maxresdefault.jpg,https://www.youtube.com/watch?v=Di310WS8zLk,Serial,true
Man of Steel,Supermenning o'z sayyorasidan qochishi va Yer yuzidagi ilk qahramonliklari.,https://img.youtube.com/vi/T6DJcktTzKQ/maxresdefault.jpg,https://www.youtube.com/watch?v=T6DJcktTzKQ,Kino,false
Jujutsu Kaisen,Yovuz la'natlarni yutgan yigitning sehrli maktabdagi xavfli mashg'ulotlari.,https://img.youtube.com/vi/h28oX/maxresdefault.jpg,https://www.youtube.com/watch?v=h28oX,Multfilm,false

title,description,thumbnail_url,video_url,category,is_hero
Naruto: Shippuuden,O'z qishlog'ini himoya qilish va Xokage bo'lishni orzu qilgan yosh ninjaning ulkan sarguzashtlari.,https://img.youtube.com/vi/17z9pM-q-vU/maxresdefault.jpg,https://www.youtube.com/watch?v=17z9pM-q-vU,Multfilm,true
Attack on Titan,Insoniyatni devorlar ortida qamab qo'ygan bahaybat titanlarga qarshi dahshatli kurash.,https://img.youtube.com/vi/MGRm4IzK1SQ/maxresdefault.jpg,https://www.youtube.com/watch?v=MGRm4IzK1SQ,Multfilm,false
Avengers: Endgame,Olamning yarmini yo'q qilgan Tanosga qarshi qasoskorlarning so'nggi va eng buyuk jangi.,https://img.youtube.com/vi/Ee_u_mS66_w/maxresdefault.jpg,https://www.youtube.com/watch?v=Ee_u_mS66_w,Kino,true
Jumong: Afsonaviy shahzoda,Koguryo davlatiga asos solgan shahzoda Jumongning hayoti va mardligi haqida.,https://img.youtube.com/vi/X_Y123/maxresdefault.jpg,https://www.youtube.com/watch?v=X_Y123,Serial,false
One Piece,Dengiz qaroqchilari qiroli bo'lish va dunyodagi eng katta xazinani topish yo'lidagi sayohat.,https://img.youtube.com/vi/S8_Y_Y7/maxresdefault.jpg,https://www.youtube.com/watch?v=S8_Y_Y7,Multfilm,false
